"","edad","sexo","year","poblacion"
"7880",0,"Mujeres",1978,312176
"7881",1,"Hombres",1978,340929
"7882",1,"Mujeres",1978,321560
"7883",2,"Hombres",1978,340837
"7884",2,"Mujeres",1978,319761
"7885",3,"Hombres",1978,345246
"7886",3,"Mujeres",1978,325954
"7887",4,"Hombres",1978,338820
"7888",4,"Mujeres",1978,319140
"7889",5,"Hombres",1978,339485
"7890",5,"Mujeres",1978,321819
"7891",6,"Hombres",1978,337553
"7892",6,"Mujeres",1978,317834
"7893",7,"Hombres",1978,334665
"7894",7,"Mujeres",1978,316837
"7895",8,"Hombres",1978,330592
"7896",8,"Mujeres",1978,313712
"7897",9,"Hombres",1978,331152
"7898",9,"Mujeres",1978,314861
"7899",10,"Hombres",1978,339951
"7900",10,"Mujeres",1978,323198
"7901",11,"Hombres",1978,341544
"7902",11,"Mujeres",1978,325284
"7903",12,"Hombres",1978,340489
"7904",12,"Mujeres",1978,324022
"7905",13,"Hombres",1978,346963
"7906",13,"Mujeres",1978,332131
"7907",14,"Hombres",1978,333528
"7908",14,"Mujeres",1978,319502
"7909",15,"Hombres",1978,323785
"7910",15,"Mujeres",1978,309540
"7911",16,"Hombres",1978,315842
"7912",16,"Mujeres",1978,303687
"7913",17,"Hombres",1978,312816
"7914",17,"Mujeres",1978,311581
"7915",18,"Hombres",1978,305257
"7916",18,"Mujeres",1978,299009
"7917",19,"Hombres",1978,305256
"7918",19,"Mujeres",1978,294516
"7919",20,"Hombres",1978,297517
"7920",20,"Mujeres",1978,288730
"7921",21,"Hombres",1978,277343
"7922",21,"Mujeres",1978,270861
"7923",22,"Hombres",1978,271982
"7924",22,"Mujeres",1978,265987
"7925",23,"Hombres",1978,258856
"7926",23,"Mujeres",1978,257114
"7927",24,"Hombres",1978,261959
"7928",24,"Mujeres",1978,255892
"7929",25,"Hombres",1978,264401
"7930",25,"Mujeres",1978,258659
"7931",26,"Hombres",1978,248700
"7932",26,"Mujeres",1978,242690
"7933",27,"Hombres",1978,248046
"7934",27,"Mujeres",1978,243781
"7935",28,"Hombres",1978,251356
"7936",28,"Mujeres",1978,249479
"7937",29,"Hombres",1978,267658
"7938",29,"Mujeres",1978,266652
"7939",30,"Hombres",1978,246734
"7940",30,"Mujeres",1978,242782
"7941",31,"Hombres",1978,234549
"7942",31,"Mujeres",1978,232836
"7943",32,"Hombres",1978,248915
"7944",32,"Mujeres",1978,250307
"7945",33,"Hombres",1978,236954
"7946",33,"Mujeres",1978,236545
"7947",34,"Hombres",1978,236042
"7948",34,"Mujeres",1978,234354
"7949",35,"Hombres",1978,206459
"7950",35,"Mujeres",1978,205614
"7951",36,"Hombres",1978,191553
"7952",36,"Mujeres",1978,187584
"7953",37,"Hombres",1978,242000
"7954",37,"Mujeres",1978,242102
"7955",38,"Hombres",1978,158375
"7956",38,"Mujeres",1978,162520
"7957",39,"Hombres",1978,183305
"7958",39,"Mujeres",1978,186540
"7959",40,"Hombres",1978,209619
"7960",40,"Mujeres",1978,210631
"7961",41,"Hombres",1978,233487
"7962",41,"Mujeres",1978,246406
"7963",42,"Hombres",1978,230285
"7964",42,"Mujeres",1978,234095
"7965",43,"Hombres",1978,229866
"7966",43,"Mujeres",1978,235920
"7967",44,"Hombres",1978,242556
"7968",44,"Mujeres",1978,246403
"7969",45,"Hombres",1978,241424
"7970",45,"Mujeres",1978,246675
"7971",46,"Hombres",1978,233350
"7972",46,"Mujeres",1978,233690
"7973",47,"Hombres",1978,239816
"7974",47,"Mujeres",1978,249111
"7975",48,"Hombres",1978,224028
"7976",48,"Mujeres",1978,229660
"7977",49,"Hombres",1978,226650
"7978",49,"Mujeres",1978,236230
"7979",50,"Hombres",1978,214589
"7980",50,"Mujeres",1978,222099
"7981",51,"Hombres",1978,217285
"7982",51,"Mujeres",1978,224591
"7983",52,"Hombres",1978,209012
"7984",52,"Mujeres",1978,221115
"7985",53,"Hombres",1978,205453
"7986",53,"Mujeres",1978,216967
"7987",54,"Hombres",1978,202655
"7988",54,"Mujeres",1978,210168
"7989",55,"Hombres",1978,199864
"7990",55,"Mujeres",1978,217064
"7991",56,"Hombres",1978,191860
"7992",56,"Mujeres",1978,196506
"7993",57,"Hombres",1978,177206
"7994",57,"Mujeres",1978,201639
"7995",58,"Hombres",1978,148470
"7996",58,"Mujeres",1978,170861
"7997",59,"Hombres",1978,147043
"7998",59,"Mujeres",1978,178439
"7999",60,"Hombres",1978,139681
"8000",60,"Mujeres",1978,169373
"8001",61,"Hombres",1978,137152
"8002",61,"Mujeres",1978,167417
"8003",62,"Hombres",1978,139423
"8004",62,"Mujeres",1978,171129
"8005",63,"Hombres",1978,138274
"8006",63,"Mujeres",1978,172015
"8007",64,"Hombres",1978,135446
"8008",64,"Mujeres",1978,167255
"8009",65,"Hombres",1978,134252
"8010",65,"Mujeres",1978,168489
"8011",66,"Hombres",1978,128315
"8012",66,"Mujeres",1978,159305
"8013",67,"Hombres",1978,127892
"8014",67,"Mujeres",1978,167393
"8015",68,"Hombres",1978,118971
"8016",68,"Mujeres",1978,151347
"8017",69,"Hombres",1978,116884
"8018",69,"Mujeres",1978,148954
"8019",70,"Hombres",1978,108999
"8020",70,"Mujeres",1978,141931
"8021",71,"Hombres",1978,100344
"8022",71,"Mujeres",1978,135693
"8023",72,"Hombres",1978,97643
"8024",72,"Mujeres",1978,135669
"8025",73,"Hombres",1978,85294
"8026",73,"Mujeres",1978,123904
"8027",74,"Hombres",1978,83296
"8028",74,"Mujeres",1978,117482
"8029",75,"Hombres",1978,75779
"8030",75,"Mujeres",1978,111319
"8031",76,"Hombres",1978,65882
"8032",76,"Mujeres",1978,95693
"8033",77,"Hombres",1978,62491
"8034",77,"Mujeres",1978,107935
"8035",78,"Hombres",1978,46086
"8036",78,"Mujeres",1978,71372
"8037",79,"Hombres",1978,42869
"8038",79,"Mujeres",1978,71561
"8039",80,"Hombres",1978,37072
"8040",80,"Mujeres",1978,62307
"8041",81,"Hombres",1978,34979
"8042",81,"Mujeres",1978,60833
"8043",82,"Hombres",1978,29002
"8044",82,"Mujeres",1978,52191
"8045",83,"Hombres",1978,23031
"8046",83,"Mujeres",1978,43812
"8047",84,"Hombres",1978,18987
"8048",84,"Mujeres",1978,37264
"8049",85,"Hombres",1978,NA
"8050",85,"Mujeres",1978,NA
"8051",86,"Hombres",1978,NA
"8052",86,"Mujeres",1978,NA
"8053",87,"Hombres",1978,NA
"8054",87,"Mujeres",1978,NA
"8055",88,"Hombres",1978,NA
"8056",88,"Mujeres",1978,NA
"8057",89,"Hombres",1978,NA
"8058",89,"Mujeres",1978,NA
"8059",90,"Hombres",1978,NA
"8060",90,"Mujeres",1978,NA
"8061",91,"Hombres",1978,NA
"8062",91,"Mujeres",1978,NA
"8063",92,"Hombres",1978,NA
"8064",92,"Mujeres",1978,NA
"8065",93,"Hombres",1978,NA
"8066",93,"Mujeres",1978,NA
"8067",94,"Hombres",1978,NA
"8068",94,"Mujeres",1978,NA
"8069",95,"Hombres",1978,NA
"8070",95,"Mujeres",1978,NA
"8071",96,"Hombres",1978,NA
"8072",96,"Mujeres",1978,NA
"8073",97,"Hombres",1978,NA
"8074",97,"Mujeres",1978,NA
"8075",98,"Hombres",1978,NA
"8076",98,"Mujeres",1978,NA
"8077",99,"Hombres",1978,NA
"8078",99,"Mujeres",1978,NA
"8079",100,"Hombres",1978,NA
"8080",100,"Mujeres",1978,NA
"8081",0,"Hombres",1977,342415
"8082",0,"Mujeres",1977,322957
"8083",1,"Hombres",1977,340320
"8084",1,"Mujeres",1977,319140
"8085",2,"Hombres",1977,346168
"8086",2,"Mujeres",1977,327254
"8087",3,"Hombres",1977,338686
"8088",3,"Mujeres",1977,319502
"8089",4,"Hombres",1977,339097
"8090",4,"Mujeres",1977,321499
"8091",5,"Hombres",1977,337320
"8092",5,"Mujeres",1977,317943
"8093",6,"Hombres",1977,333578
"8094",6,"Mujeres",1977,315916
"8095",7,"Hombres",1977,329379
"8096",7,"Mujeres",1977,312536
"8097",8,"Hombres",1977,330439
"8098",8,"Mujeres",1977,313914
"8099",9,"Hombres",1977,338924
"8100",9,"Mujeres",1977,322513
"8101",10,"Hombres",1977,339897
"8102",10,"Mujeres",1977,323925
"8103",11,"Hombres",1977,339777
"8104",11,"Mujeres",1977,323506
"8105",12,"Hombres",1977,346520
"8106",12,"Mujeres",1977,331331
"8107",13,"Hombres",1977,332938
"8108",13,"Mujeres",1977,318930
"8109",14,"Hombres",1977,323710
"8110",14,"Mujeres",1977,309250
"8111",15,"Hombres",1977,315952
"8112",15,"Mujeres",1977,303359
"8113",16,"Hombres",1977,314885
"8114",16,"Mujeres",1977,311764
"8115",17,"Hombres",1977,306559
"8116",17,"Mujeres",1977,299223
"8117",18,"Hombres",1977,306593
"8118",18,"Mujeres",1977,295115
"8119",19,"Hombres",1977,298759
"8120",19,"Mujeres",1977,289512
"8121",20,"Hombres",1977,278849
"8122",20,"Mujeres",1977,271739
"8123",21,"Hombres",1977,273811
"8124",21,"Mujeres",1977,267466
"8125",22,"Hombres",1977,260721
"8126",22,"Mujeres",1977,258603
"8127",23,"Hombres",1977,263850
"8128",23,"Mujeres",1977,257914
"8129",24,"Hombres",1977,266695
"8130",24,"Mujeres",1977,260589
"8131",25,"Hombres",1977,250310
"8132",25,"Mujeres",1977,243899
"8133",26,"Hombres",1977,250030
"8134",26,"Mujeres",1977,245328
"8135",27,"Hombres",1977,252489
"8136",27,"Mujeres",1977,250449
"8137",28,"Hombres",1977,268663
"8138",28,"Mujeres",1977,267234
"8139",29,"Hombres",1977,247682
"8140",29,"Mujeres",1977,243146
"8141",30,"Hombres",1977,235039
"8142",30,"Mujeres",1977,233013
"8143",31,"Hombres",1977,249392
"8144",31,"Mujeres",1977,250731
"8145",32,"Hombres",1977,236883
"8146",32,"Mujeres",1977,236833
"8147",33,"Hombres",1977,236091
"8148",33,"Mujeres",1977,234234
"8149",34,"Hombres",1977,206504
"8150",34,"Mujeres",1977,205837
"8151",35,"Hombres",1977,191246
"8152",35,"Mujeres",1977,187392
"8153",36,"Hombres",1977,242283
"8154",36,"Mujeres",1977,242435
"8155",37,"Hombres",1977,158065
"8156",37,"Mujeres",1977,162377
"8157",38,"Hombres",1977,183312
"8158",38,"Mujeres",1977,186472
"8159",39,"Hombres",1977,209719
"8160",39,"Mujeres",1977,210725
"8161",40,"Hombres",1977,233558
"8162",40,"Mujeres",1977,246242
"8163",41,"Hombres",1977,230857
"8164",41,"Mujeres",1977,234472
"8165",42,"Hombres",1977,230077
"8166",42,"Mujeres",1977,236039
"8167",43,"Hombres",1977,242990
"8168",43,"Mujeres",1977,246635
"8169",44,"Hombres",1977,241979
"8170",44,"Mujeres",1977,246816
"8171",45,"Hombres",1977,233736
"8172",45,"Mujeres",1977,233860
"8173",46,"Hombres",1977,241234
"8174",46,"Mujeres",1977,250024
"8175",47,"Hombres",1977,224495
"8176",47,"Mujeres",1977,229765
"8177",48,"Hombres",1977,227486
"8178",48,"Mujeres",1977,236560
"8179",49,"Hombres",1977,215659
"8180",49,"Mujeres",1977,222797
"8181",50,"Hombres",1977,218445
"8182",50,"Mujeres",1977,225042
"8183",51,"Hombres",1977,210155
"8184",51,"Mujeres",1977,221881
"8185",52,"Hombres",1977,206845
"8186",52,"Mujeres",1977,217379
"8187",53,"Hombres",1977,203994
"8188",53,"Mujeres",1977,210906
"8189",54,"Hombres",1977,201679
"8190",54,"Mujeres",1977,218019
"8191",55,"Hombres",1977,193678
"8192",55,"Mujeres",1977,197225
"8193",56,"Hombres",1977,179526
"8194",56,"Mujeres",1977,203210
"8195",57,"Hombres",1977,150179
"8196",57,"Mujeres",1977,171686
"8197",58,"Hombres",1977,149050
"8198",58,"Mujeres",1977,179487
"8199",59,"Hombres",1977,141864
"8200",59,"Mujeres",1977,170560
"8201",60,"Hombres",1977,139047
"8202",60,"Mujeres",1977,168314
"8203",61,"Hombres",1977,141694
"8204",61,"Mujeres",1977,172277
"8205",62,"Hombres",1977,140625
"8206",62,"Mujeres",1977,173303
"8207",63,"Hombres",1977,138077
"8208",63,"Mujeres",1977,168672
"8209",64,"Hombres",1977,137092
"8210",64,"Mujeres",1977,170195
"8211",65,"Hombres",1977,131376
"8212",65,"Mujeres",1977,161026
"8213",66,"Hombres",1977,131567
"8214",66,"Mujeres",1977,170097
"8215",67,"Hombres",1977,122577
"8216",67,"Mujeres",1977,153186
"8217",68,"Hombres",1977,120667
"8218",68,"Mujeres",1977,151341
"8219",69,"Hombres",1977,113131
"8220",69,"Mujeres",1977,144711
"8221",70,"Hombres",1977,104592
"8222",70,"Mujeres",1977,138960
"8223",71,"Hombres",1977,102629
"8224",71,"Mujeres",1977,139644
"8225",72,"Hombres",1977,89798
"8226",72,"Mujeres",1977,127937
"8227",73,"Hombres",1977,87897
"8228",73,"Mujeres",1977,121756
"8229",74,"Hombres",1977,80683
"8230",74,"Mujeres",1977,115750
"8231",75,"Hombres",1977,70425
"8232",75,"Mujeres",1977,99744
"8233",76,"Hombres",1977,67482
"8234",76,"Mujeres",1977,114019
"8235",77,"Hombres",1977,50086
"8236",77,"Mujeres",1977,75282
"8237",78,"Hombres",1977,47251
"8238",78,"Mujeres",1977,76300
"8239",79,"Hombres",1977,41192
"8240",79,"Mujeres",1977,67177
"8241",80,"Hombres",1977,39238
"8242",80,"Mujeres",1977,66285
"8243",81,"Hombres",1977,32876
"8244",81,"Mujeres",1977,57506
"8245",82,"Hombres",1977,26427
"8246",82,"Mujeres",1977,48603
"8247",83,"Hombres",1977,22110
"8248",83,"Mujeres",1977,41907
"8249",84,"Hombres",1977,19572
"8250",84,"Mujeres",1977,37897
"8251",85,"Hombres",1977,NA
"8252",85,"Mujeres",1977,NA
"8253",86,"Hombres",1977,NA
"8254",86,"Mujeres",1977,NA
"8255",87,"Hombres",1977,NA
"8256",87,"Mujeres",1977,NA
"8257",88,"Hombres",1977,NA
"8258",88,"Mujeres",1977,NA
"8259",89,"Hombres",1977,NA
"8260",89,"Mujeres",1977,NA
"8261",90,"Hombres",1977,NA
"8262",90,"Mujeres",1977,NA
"8263",91,"Hombres",1977,NA
"8264",91,"Mujeres",1977,NA
"8265",92,"Hombres",1977,NA
"8266",92,"Mujeres",1977,NA
"8267",93,"Hombres",1977,NA
"8268",93,"Mujeres",1977,NA
"8269",94,"Hombres",1977,NA
"8270",94,"Mujeres",1977,NA
"8271",95,"Hombres",1977,NA
"8272",95,"Mujeres",1977,NA
"8273",96,"Hombres",1977,NA
"8274",96,"Mujeres",1977,NA
"8275",97,"Hombres",1977,NA
"8276",97,"Mujeres",1977,NA
"8277",98,"Hombres",1977,NA
"8278",98,"Mujeres",1977,NA
"8279",99,"Hombres",1977,NA
"8280",99,"Mujeres",1977,NA
"8281",100,"Hombres",1977,NA
"8282",100,"Mujeres",1977,NA
"8283",0,"Hombres",1976,340627
"8284",0,"Mujeres",1976,319070
"8285",1,"Hombres",1976,347125
"8286",1,"Mujeres",1976,328625
"8287",2,"Hombres",1976,338572
"8288",2,"Mujeres",1976,319908
"8289",3,"Hombres",1976,338724
"8290",3,"Mujeres",1976,321192
"8291",4,"Hombres",1976,337116
"8292",4,"Mujeres",1976,318083
"8293",5,"Hombres",1976,332488
